186.4,199.2,219.6,232,221.6,226,217.6,248.4
174.8,186.8,205.6,217.6,207.6,211.6,204,233.2
168.8,181.2,199.2,210.4,201.2,205.2,197.6,225.6
165.2,177.2,194.8,206,196.8,200.8,193.2,220.8
162.4,173.6,191.2,202.4,193.2,196.8,189.2,216.4
158.8,169.6,186.8,198,188.8,192.4,185.2,211.6
154.4,165.2,182,192.8,184.4,187.2,180.8,206
150.8,161.6,178,188,180,183.2,176.4,201.6
166.4,178,196,207.2,198,202,194.4,222.4
180.8,193.2,212.8,224.8,214.8,218.8,210.8,241.2
177.6,190,209.2,221.6,211.2,215.6,207.2,237.2
176,188,207.2,219.2,209.2,213.2,205.2,234.8
174,186.4,205.2,217.2,206.8,211.2,203.6,232.4
172.4,184,203.2,214.8,205.2,208.8,201.2,230
170,182.4,200.4,212,202.8,206,198.8,227.2
168,180,198,209.2,200,204,196.4,224.4
177.6,190,208.8,221.2,210.8,215.2,207.2,237.2
171.2,183.2,202,213.2,203.6,207.2,200,228.4
165.2,176.8,194.8,205.6,196.8,200.4,193.2,220.8
159.6,170.4,187.6,198.8,189.6,193.2,186,212.8
152.8,163.2,180.4,190.4,182,185.2,178.8,203.6
146.8,157.6,173.6,183.6,175.2,178.8,172,196.8
141.6,151.6,166.8,176.8,168.8,172,165.6,189.2
140.8,150.4,166.4,176.4,168,171.6,165.2,188.8
186,199.6,220,232,221.6,226,217.6,248.4
