184.8,197.6,214.4,227.6,216.8,220.8,213.6,244.8
173.2,185.2,201.2,213.2,203.2,206.4,200.4,228.8
167.6,179.2,194.4,206,196.4,200.4,194,221.6
164,175.6,190,202,192.4,196,189.6,216.8
160.8,172,186.4,198,188.4,192,186,212.4
157.2,168,182.8,193.6,184.4,187.6,182,207.6
152.8,163.6,177.6,188.4,179.6,183.2,177.2,202.4
149.2,160,173.6,184,175.6,178.8,172.8,197.6
165.2,176.4,191.2,203.2,193.2,196.8,190.8,218
179.2,191.2,207.6,220.8,209.6,214,206.8,236.8
176.4,188.4,204.4,217.2,206.4,210.4,204,233.2
174.4,186.4,202.8,214.8,204.8,208.4,202,230.8
172.8,184.4,200.4,212.8,202.8,206,200,228.4
170.8,182.8,198.4,210.4,200.4,204.4,197.6,226
168.4,180.4,195.6,207.6,198,201.6,195.2,223.2
166.4,178.4,193.2,204.8,195.2,199.2,192.8,220.4
176,188,204.4,216.8,206,210,204,232.8
169.6,181.6,196.8,208.8,199.2,202.8,196.4,224.4
163.6,175.2,190,202,192,195.6,189.6,216.8
158,168.8,183.2,194.8,185.2,188.4,183.2,208.8
151.6,161.6,176,186.4,178,181.2,175.2,200.4
145.6,156,169.2,180,171.2,174.4,168.8,192.8
140.4,150,162.4,172.8,164.8,167.6,162.8,185.6
139.6,149.6,162.4,172.8,164,167.2,162.4,185.2
184.8,197.6,214.8,227.6,216.8,220.8,214,244.8
