202.8,217.6,238.4,251.2,240.8,245.2,234.4,268.4
190,203.6,223.2,235.6,225.2,230,219.6,251.6
183.6,197.6,216,227.6,218,222.4,212.4,243.2
180,193.2,209.2,222.4,213.2,217.6,207.6,238
176.4,189.2,206.8,218.4,208.8,213.2,203.2,233.2
172,184.8,202,213.2,204,208.4,199.2,228
167.6,180.4,196.8,207.6,198.8,202.8,193.6,221.6
163.2,176,192.4,202.4,194.4,198.4,189.2,216.8
180.8,194,212,223.6,214.4,218.8,208.8,239.6
196.4,210.8,230.8,243.6,233.2,238,227.2,260.4
193.2,207.2,227.2,240,229.6,234,223.6,256
191.2,205.2,224.8,237.2,226.8,231.6,221.6,253.6
189.2,203.2,222.4,234.8,224.4,229.2,219.2,250.8
187.2,201.2,220.4,232,222,226.8,216.4,248
184.8,198.4,217.2,229.2,219.6,223.6,213.6,244.8
182.4,196,214.4,226,216.8,221.2,211.2,241.6
192.8,207.2,226.8,239.2,229.2,233.6,223.2,255.6
185.6,199.6,218.4,230.4,220.8,224.8,215.2,246
179.2,192.4,210.4,222,212.8,217.2,206.8,237.6
172.8,185.2,202.4,214,204.8,208.8,199.6,228.4
165.2,177.6,194.4,204.8,196.4,200,191.2,218
159.2,171.2,186.8,197.2,188.8,192.8,184,210.8
152.8,164.4,179.6,190,181.6,185.2,177.2,202.8
152.4,164,179.2,189.6,181.2,185.2,177.2,203.2
203.2,217.6,238.4,251.2,240.8,245.6,234.8,268.4
