185.2,197.6,215.2,230,219.6,222.4,212,244.4
172.8,184.8,201.6,215.6,205.2,207.6,198.4,228.8
167.2,179.2,194.8,208,198.8,201.2,192,221.6
163.2,175.2,190.4,203.6,194.4,196.8,187.6,216.4
160.4,171.6,186.4,200,190.4,192.4,183.6,212
156.8,167.6,182.4,195.2,186.4,188.4,180,207.2
152.4,163.2,177.6,190,181.6,183.2,174.8,202
148.4,159.6,173.2,185.6,177.2,178.8,170.4,196.8
164.4,176,191.6,204.8,195.6,197.6,188.8,217.6
178.8,191.2,208,222.8,212.4,215.2,205.2,237.2
176,188.4,204.8,219.2,209.2,211.2,202.4,233.2
174,186.4,202.8,217.2,206.8,209.2,200,230.8
172.4,184.4,200.8,214.8,204.8,207.2,198,228
170.4,182.8,198.8,212.4,202.8,204.8,195.6,225.6
168,180.4,196,209.6,200.4,202.4,193.2,222.8
166,178,193.6,206.8,197.6,199.6,190.8,220
176,188,204.4,218.8,208.8,211.2,202,232.8
169.2,181.6,197.6,210.8,201.6,203.6,194.4,224.4
163.2,175.2,190.4,203.6,194.4,196.8,187.6,216.4
157.6,168.8,183.2,196.4,187.2,189.6,181.2,208.4
150.8,161.6,176,188.4,180,181.2,173.2,200.4
145.2,156,169.2,181.6,173.2,175.2,166.8,192.8
140,149.6,162.8,174.8,166.4,168.4,160.8,185.6
139.6,149.6,162.4,174.4,166,168,160.8,185.6
185.2,197.6,215.2,230,219.6,222.4,212,244.8
