195.6,210,232.4,245.2,234.4,238.4,230,262.4
184,197.6,218,230,219.6,224,216,246
178,191.2,210.8,222.8,212.8,216.4,208.8,238.8
174,186.8,206,218,208,211.6,204.8,233.2
170.8,183.6,202.4,213.6,204,207.6,200.8,228.8
166.8,179.6,198,209.2,199.6,203.2,196.4,223.6
162.8,174.8,192.8,203.6,194.4,198,191.2,218
158.8,170.8,188,199.2,190,193.2,186.8,212.8
175.2,188,207.2,219.2,209.2,212.8,205.2,234.4
190,204,224.8,238,226.8,231.2,223.2,254.4
186.8,200.8,222,234.4,223.6,227.6,219.6,250.4
184.8,198.8,219.6,232,221.6,225.2,217.6,248
183.6,196.8,217.2,229.2,219.2,223.2,215.2,245.6
181.6,194.8,214.8,227.2,216.8,220.8,212.8,243.2
179.2,192.4,212,224,214,218,210,240
176.8,190,209.2,221.6,211.2,215.2,207.6,237.2
186.4,200.4,221.6,234,223.2,227.2,219.2,250
180,193.6,213.2,225.2,215.2,219.2,211.2,241.6
173.6,186.4,205.6,217.6,207.2,211.2,204,232.8
167.2,180,198.4,209.6,200,203.6,196.8,224
160.4,172.8,190,200.8,192,195.2,188.8,215.2
154.4,166.4,182.8,193.6,184.8,188,182,206.8
148.4,160,176,186.4,178,181.2,175.2,199.6
148,160,175.6,186,177.6,180.8,174.8,223.2
196,210.4,232.4,245.6,234.4,238.8,230,262.4
