186,200.8,220,232,220.8,226,217.2,249.6
174.4,188.4,206,218,206.8,211.6,204,234.8
168.8,182.8,200,210.8,200.4,205.2,197.2,227.2
165.2,178.8,195.6,206.4,196.4,200.8,192.8,222.4
162.4,175.2,191.6,202.8,192.4,196.8,189.2,218
158.4,171.6,187.6,198.4,188.4,192.8,185.6,213.6
154.4,167.2,183.2,193.2,183.6,187.6,180.8,208
150.8,163.6,178.8,188.8,179.6,183.6,176.4,203.6
166,180,196.8,207.6,197.2,202,194,224
180.4,194.8,213.2,224.8,213.6,218.8,210,242.8
177.2,191.6,210,221.6,210.4,215.6,206.8,238.8
175.6,189.6,207.6,219.6,208.4,213.2,205.2,236.4
173.6,188,205.6,217.2,206,211.2,203.2,234
172,186,203.6,215.2,204.4,208.8,200.8,231.6
169.6,184,201.2,212.4,202,206,198.4,228.8
167.6,181.6,198.8,209.6,199.2,204,196,225.6
177.2,191.2,209.6,221.6,210,215.2,206.8,238.4
170.8,184.8,202.4,213.6,203.2,207.6,199.6,230
164.8,178.8,195.6,206.4,196,200.8,192.8,222.4
159.2,172.4,188.4,199.2,189.2,193.6,186,214.4
152.8,165.2,181.2,191.2,181.6,185.6,178.8,205.6
147.2,159.6,174.4,184.4,175.2,179.2,172.4,198.4
141.6,153.6,168,177.6,168.4,172.4,165.6,191.2
141.2,153.2,167.2,177.2,168,172,165.2,190.8
186,200.8,220.4,232,220.8,226,217.2,250
