186,196.8,215.6,226,216.4,221.2,212.8,244
174.4,184.4,202,212,202.8,206.8,199.6,228
168.8,178.8,195.6,205.2,196.4,200.8,193.2,221.2
164.8,174.8,191.2,201.2,192,196.4,188.8,216
162,171.6,187.6,197.2,188,192.4,185.2,211.6
158.8,167.6,184,192.8,184.4,188.4,181.6,207.2
154.4,163.6,179.2,188,179.6,183.6,176.8,202
150.8,159.6,174.8,183.6,175.2,179.2,172.8,197.2
166,176,192.4,202,193.2,197.6,190,217.6
180.4,190.8,208.8,219.2,209.2,214,206,236
177.6,187.6,205.2,216,206,210.8,203.2,232.4
175.6,186,203.6,213.6,204.4,208.4,201.2,230
174,184.4,201.6,211.6,202.4,206.8,199.2,227.6
172,182.4,199.6,209.2,200,204.8,197.2,225.2
169.6,180,197.2,206.4,197.6,202,194.4,222.8
167.6,177.6,194.4,204,195.2,199.6,192,220
177.2,187.6,205.2,215.6,205.6,210.4,202.8,232
170.8,181.2,198,207.6,198.8,203.2,195.6,224
164.8,174.8,191.2,200.8,191.6,196,188.8,216
159.2,168.4,184.4,193.6,184.8,189.2,182.4,208
152.8,161.6,177.2,185.6,177.6,181.6,174.8,200
146.8,155.6,170.4,179.2,171.2,174.8,168.4,192.4
141.6,149.6,164,172.4,164.4,168,162,185.2
140.8,149.2,163.2,172,164,167.6,161.6,184.8
186.4,197.2,215.6,226,216.4,221.2,212.8,244
