181.2,194,213.2,224.4,213.2,218.8,209.6,241.2
169.6,182,200,210,200.4,204.8,196.8,226
164.4,176,193.6,203.2,193.2,198.4,190.4,218.8
160.8,172,189.2,199.2,189.2,194,186,214
157.6,168.8,185.6,195.2,185.2,190,182.8,209.6
154,165.2,181.6,191.2,181.6,186,178.8,205.2
150,160.8,176.8,186,176.8,181.6,174,200
146.4,157.2,172.8,182,172.4,177.2,170,195.2
161.6,173.2,190.4,200.4,190,195.2,187.2,215.2
175.2,187.6,206.4,217.2,206,211.6,203.6,233.6
172.8,184.8,203.6,213.6,203.6,208.4,200.4,230
170.8,183.2,201.6,211.6,201.2,206,198.8,227.6
169.2,181.2,199.6,209.6,199.2,204.4,196,225.2
167.2,179.6,197.2,207.2,197.2,202.4,194,223.2
165.2,177.2,194.8,204.4,194.4,199.6,191.6,220.4
163.2,174.8,192.4,202.4,192,197.2,189.2,217.6
172.4,184.4,203.2,213.6,203.2,208,200,229.6
166,178,196,205.6,196,200.8,192.8,221.6
160.8,172,189.2,198.8,188.8,194,186,214
154.8,165.6,182.4,192,182.4,186.8,179.6,206
148.4,159.2,174.8,184,174.8,179.6,172,197.6
142.8,153.2,168.4,177.6,168.4,172.8,165.6,190.4
137.6,147.2,162,170.8,162,166,159.6,183.2
136.8,146.8,161.6,170.4,161.6,165.6,159.2,182.8
181.2,194,213.6,224.4,213.2,218.8,209.6,241.6
